pnode_name,utility_name,city_state
JCPL,Jersey Central Power & Lt Co,"Swartswood,NJ"
JCPL,Jersey Central Power & Lt Co,"Tennent,NJ"
JCPL,Jersey Central Power & Lt Co,"Three Bridges,NJ"
JCPL,Jersey Central Power & Lt Co,"Titusville,NJ"
JCPL,Jersey Central Power & Lt Co,"Toms River,NJ"
JCPL,Jersey Central Power & Lt Co,"Towaco,NJ"
JCPL,Jersey Central Power & Lt Co,"Tranquility,NJ"
JCPL,Jersey Central Power & Lt Co,"Trenton,NJ"
JCPL,Jersey Central Power & Lt Co,"Vernon,NJ"
JCPL,Jersey Central Power & Lt Co,"Vienna,NJ"
JCPL,Jersey Central Power & Lt Co,"Wallpack Center,NJ"
JCPL,Jersey Central Power & Lt Co,"Wanaque,NJ"
JCPL,Jersey Central Power & Lt Co,"Waretown,NJ"
JCPL,Jersey Central Power & Lt Co,"Warren,NJ"
JCPL,Jersey Central Power & Lt Co,"Washington,NJ"
JCPL,Jersey Central Power & Lt Co,"Wayne,NJ"
JCPL,Jersey Central Power & Lt Co,"West Long Branch,NJ"
JCPL,Jersey Central Power & Lt Co,"Wharton,NJ"
JCPL,Jersey Central Power & Lt Co,"Whippany,NJ"
JCPL,Jersey Central Power & Lt Co,"Whitehouse Station,NJ"
JCPL,Jersey Central Power & Lt Co,"Whitehouse,NJ"
JCPL,Jersey Central Power & Lt Co,"Wickatunk,NJ"
JCPL,Jersey Central Power & Lt Co,"Windsor,NJ"
JCPL,Jersey Central Power & Lt Co,"Wrightstown,NJ"
METED,Metropolitan Edison Co,"Adamstown,PA"
METED,Metropolitan Edison Co,"Alburtis,PA"
METED,Metropolitan Edison Co,"Annville,PA"
METED,Metropolitan Edison Co,"Arendtsville,PA"
METED,Metropolitan Edison Co,"Bainbridge,PA"
METED,Metropolitan Edison Co,"Bally,PA"
METED,Metropolitan Edison Co,"Bangor,PA"
METED,Metropolitan Edison Co,"Barto,PA"
METED,Metropolitan Edison Co,"Bath,PA"
METED,Metropolitan Edison Co,"Bechtelsville,PA"
METED,Metropolitan Edison Co,"Bendersville,PA"
METED,Metropolitan Edison Co,"Bernville,PA"
METED,Metropolitan Edison Co,"Bethel,PA"
METED,Metropolitan Edison Co,"Birdsboro,PA"
METED,Metropolitan Edison Co,"Blandon,PA"
METED,Metropolitan Edison Co,"Boiling Springs,PA"
METED,Metropolitan Edison Co,"Bowers,PA"
METED,Metropolitan Edison Co,"Boyertown,PA"
METED,Metropolitan Edison Co,"Brogue,PA"
METED,Metropolitan Edison Co,"Bushkill,PA"
METED,Metropolitan Edison Co,"Campbelltown,PA"
METED,Metropolitan Edison Co,"Cashtown,PA"
METED,Metropolitan Edison Co,"Centerport,PA"
METED,Metropolitan Edison Co,"Codorus,PA"
METED,Metropolitan Edison Co,"Cornwall,PA"
METED,Metropolitan Edison Co,"Dallastown,PA"
METED,Metropolitan Edison Co,"Delaware Water Gap,PA"
METED,Metropolitan Edison Co,"Dillsburg,PA"
METED,Metropolitan Edison Co,"Dingmans Ferry,PA"
METED,Metropolitan Edison Co,"Douglassville,PA"
METED,Metropolitan Edison Co,"Dover,PA"
METED,Metropolitan Edison Co,"Durham,PA"
METED,Metropolitan Edison Co,"Earlville,PA"
METED,Metropolitan Edison Co,"East Stroudsburg,PA"
METED,Metropolitan Edison Co,"Easton,PA"
METED,Metropolitan Edison Co,"Elverson,PA"
METED,Metropolitan Edison Co,"Emigsville,PA"
METED,Metropolitan Edison Co,"Erwinna,PA"
METED,Metropolitan Edison Co,"Etters,PA"
METED,Metropolitan Edison Co,"Fawn Grove,PA"
METED,Metropolitan Edison Co,"Felton,PA"
METED,Metropolitan Edison Co,"Ferndale,PA"
METED,Metropolitan Edison Co,"Fleetwood,PA"
METED,Metropolitan Edison Co,"Fogelsville,PA"
METED,Metropolitan Edison Co,"Franklintown,PA"
METED,Metropolitan Edison Co,"Frederick,PA"
METED,Metropolitan Edison Co,"Fredericksburg,PA"
METED,Metropolitan Edison Co,"Gardners,PA"
METED,Metropolitan Edison Co,"Geigertown,PA"
METED,Metropolitan Edison Co,"Gilbertsville,PA"
METED,Metropolitan Edison Co,"Glen Rock,PA"
METED,Metropolitan Edison Co,"Glenville,PA"
METED,Metropolitan Edison Co,"Grantville,PA"
METED,Metropolitan Edison Co,"Hamburg,PA"
METED,Metropolitan Edison Co,"Hanover,PA"
METED,Metropolitan Edison Co,"Hereford,PA"
METED,Metropolitan Edison Co,"Jonestown,PA"
METED,Metropolitan Edison Co,"Kempton,PA"
METED,Metropolitan Edison Co,"Kintnersville,PA"
METED,Metropolitan Edison Co,"Kutztown,PA"
METED,Metropolitan Edison Co,"Lawn,PA"
METED,Metropolitan Edison Co,"Lebanon,PA"
METED,Metropolitan Edison Co,"Leesport,PA"
METED,Metropolitan Edison Co,"Lenhartsville,PA"
METED,Metropolitan Edison Co,"Limekiln,PA"
METED,Metropolitan Edison Co,"Loganville,PA"
METED,Metropolitan Edison Co,"Lyon Station,PA"
METED,Metropolitan Edison Co,"Manchester,PA"
METED,Metropolitan Edison Co,"Marshalls Creek,PA"
METED,Metropolitan Edison Co,"Martins Creek,PA"
METED,Metropolitan Edison Co,"Maxatawny,PA"
METED,Metropolitan Edison Co,"Mc Knightstown,PA"
METED,Metropolitan Edison Co,"Mc Sherrystown,PA"
METED,Metropolitan Edison Co,"Mertztown,PA"
METED,Metropolitan Edison Co,"Middletown,PA"
METED,Metropolitan Edison Co,"Minisink Hills,PA"
METED,Metropolitan Edison Co,"Mohnton,PA"
METED,Metropolitan Edison Co,"Mohrsville,PA"
METED,Metropolitan Edison Co,"Mount Aetna,PA"
METED,Metropolitan Edison Co,"Mount Bethel,PA"
METED,Metropolitan Edison Co,"Mount Gretna,PA"
METED,Metropolitan Edison Co,"Mount Holly Springs,PA"
METED,Metropolitan Edison Co,"Mount Wolf,PA"
METED,Metropolitan Edison Co,"Myerstown,PA"
METED,Metropolitan Edison Co,"Nazareth,PA"
METED,Metropolitan Edison Co,"New Berlinville,PA"
METED,Metropolitan Edison Co,"New Freedom,PA"
METED,Metropolitan Edison Co,"New Park,PA"
METED,Metropolitan Edison Co,"New Tripoli,PA"
METED,Metropolitan Edison Co,"Northampton,PA"
METED,Metropolitan Edison Co,"Oley,PA"
METED,Metropolitan Edison Co,"Ono,PA"
METED,Metropolitan Edison Co,"Ottsville,PA"
METED,Metropolitan Edison Co,"Palmyra,PA"
METED,Metropolitan Edison Co,"Pen Argyl,PA"
METED,Metropolitan Edison Co,"Perkiomenville,PA"
METED,Metropolitan Edison Co,"Pine Forge,PA"
METED,Metropolitan Edison Co,"Point Pleasant,PA"
METED,Metropolitan Edison Co,"Porters Sideling,PA"
METED,Metropolitan Edison Co,"Portland,PA"
METED,Metropolitan Edison Co,"Pottstown,PA"
METED,Metropolitan Edison Co,"Quentin,PA"
METED,Metropolitan Edison Co,"Railroad,PA"
METED,Metropolitan Edison Co,"Reading,PA"
METED,Metropolitan Edison Co,"Red Lion,PA"
METED,Metropolitan Edison Co,"Rehrersburg,PA"
METED,Metropolitan Edison Co,"Revere,PA"
METED,Metropolitan Edison Co,"Rexmont,PA"
METED,Metropolitan Edison Co,"Richland,PA"
METED,Metropolitan Edison Co,"Riegelsville,PA"
METED,Metropolitan Edison Co,"Rossville,PA"
METED,Metropolitan Edison Co,"Saint Peters,PA"
METED,Metropolitan Edison Co,"Sassamansville,PA"
METED,Metropolitan Edison Co,"Saylorsburg,PA"
METED,Metropolitan Edison Co,"Sciota,PA"
METED,Metropolitan Edison Co,"Seven Valleys,PA"
METED,Metropolitan Edison Co,"Shartlesville,PA"
METED,Metropolitan Edison Co,"Shawnee On Delaware,PA"
METED,Metropolitan Edison Co,"Shoemakersville,PA"
METED,Metropolitan Edison Co,"Shrewsbury,PA"
METED,Metropolitan Edison Co,"Spring Grove,PA"
METED,Metropolitan Edison Co,"Stewartstown,PA"
METED,Metropolitan Edison Co,"Stockertown,PA"
METED,Metropolitan Edison Co,"Strausstown,PA"
METED,Metropolitan Edison Co,"Stroudsburg,PA"
METED,Metropolitan Edison Co,"Tamiment,PA"
METED,Metropolitan Edison Co,"Tatamy,PA"
METED,Metropolitan Edison Co,"Temple,PA"
METED,Metropolitan Edison Co,"Thomasville,PA"
METED,Metropolitan Edison Co,"Topton,PA"
METED,Metropolitan Edison Co,"Upper Black Eddy,PA"
METED,Metropolitan Edison Co,"Virginville,PA"
METED,Metropolitan Edison Co,"Wellsville,PA"
METED,Metropolitan Edison Co,"Wind Gap,PA"
METED,Metropolitan Edison Co,"Windsor,PA"
METED,Metropolitan Edison Co,"Womelsdorf,PA"
METED,Metropolitan Edison Co,"York Haven,PA"
METED,Metropolitan Edison Co,"York New Salem,PA"
METED,Metropolitan Edison Co,"York,PA"
PECO,PECO Energy Co,"Abington,PA"
PECO,PECO Energy Co,"Airville,PA"
PECO,PECO Energy Co,"Ambler,PA"
PECO,PECO Energy Co,"Ardmore,PA"
PECO,PECO Energy Co,"Aston,PA"
PECO,PECO Energy Co,"Atglen,PA"
PECO,PECO Energy Co,"Audubon,PA"
PECO,PECO Energy Co,"Avondale,PA"
PECO,PECO Energy Co,"Bala Cynwyd,PA"
PECO,PECO Energy Co,"Bedminster,PA"
PECO,PECO Energy Co,"Bensalem,PA"
PECO,PECO Energy Co,"Berwyn,PA"
PECO,PECO Energy Co,"Birchrunville,PA"
PECO,PECO Energy Co,"Blue Bell,PA"
PECO,PECO Energy Co,"Brandamore,PA"
PECO,PECO Energy Co,"Bridgeport,PA"
PECO,PECO Energy Co,"Bristol,PA"
PECO,PECO Energy Co,"Brookhaven,PA"
PECO,PECO Energy Co,"Broomall,PA"
PECO,PECO Energy Co,"Bryn Athyn,PA"
PECO,PECO Energy Co,"Bryn Mawr,PA"
PECO,PECO Energy Co,"Buckingham,PA"
PECO,PECO Energy Co,"Carversville,PA"
PECO,PECO Energy Co,"Cedars,PA"
PECO,PECO Energy Co,"Chadds Ford,PA"
PECO,PECO Energy Co,"Chalfont,PA"
PECO,PECO Energy Co,"Chatham,PA"
PECO,PECO Energy Co,"Cheltenham,PA"
PECO,PECO Energy Co,"Chester Heights,PA"
PECO,PECO Energy Co,"Chester Springs,PA"
PECO,PECO Energy Co,"Chester,PA"
PECO,PECO Energy Co,"Cheyney,PA"
PECO,PECO Energy Co,"Clifton Heights,PA"
PECO,PECO Energy Co,"Coatesville,PA"
PECO,PECO Energy Co,"Cochranville,PA"
PECO,PECO Energy Co,"Collegeville,PA"
PECO,PECO Energy Co,"Colmar,PA"
PECO,PECO Energy Co,"Concordville,PA"
PECO,PECO Energy Co,"Conshohocken,PA"
PECO,PECO Energy Co,"Creamery,PA"
PECO,PECO Energy Co,"Croydon,PA"
PECO,PECO Energy Co,"Crum Lynne,PA"
PECO,PECO Energy Co,"Danboro,PA"
PECO,PECO Energy Co,"Darby,PA"
PECO,PECO Energy Co,"Delta,PA"
PECO,PECO Energy Co,"Devault,PA"
PECO,PECO Energy Co,"Devon,PA"
PECO,PECO Energy Co,"Downingtown,PA"
PECO,PECO Energy Co,"Doylestown,PA"
PECO,PECO Energy Co,"Dresher,PA"
PECO,PECO Energy Co,"Drexel Hill,PA"
PECO,PECO Energy Co,"Dublin,PA"
PECO,PECO Energy Co,"Eagleville,PA"
PECO,PECO Energy Co,"Edgemont,PA"
PECO,PECO Energy Co,"Elkins Park,PA"
PECO,PECO Energy Co,"Essington,PA"
PECO,PECO Energy Co,"Exton,PA"
PECO,PECO Energy Co,"Fairless Hills,PA"
PECO,PECO Energy Co,"Fairview Village,PA"
PECO,PECO Energy Co,"Feasterville Trevose,PA"
PECO,PECO Energy Co,"Flourtown,PA"
PECO,PECO Energy Co,"Folcroft,PA"
PECO,PECO Energy Co,"Folsom,PA"
PECO,PECO Energy Co,"Forest Grove,PA"
PECO,PECO Energy Co,"Fort Washington,PA"
PECO,PECO Energy Co,"Fountainville,PA"
PECO,PECO Energy Co,"Furlong,PA"
PECO,PECO Energy Co,"Garnet Valley,PA"
PECO,PECO Energy Co,"Gladwyne,PA"
PECO,PECO Energy Co,"Glen Mills,PA"
PECO,PECO Energy Co,"Glen Riddle Lima,PA"
PECO,PECO Energy Co,"Glenmoore,PA"
PECO,PECO Energy Co,"Glenolden,PA"
PECO,PECO Energy Co,"Glenside,PA"
PECO,PECO Energy Co,"Gradyville,PA"
PECO,PECO Energy Co,"Green Lane,PA"
PECO,PECO Energy Co,"Gwynedd Valley,PA"
PECO,PECO Energy Co,"Gwynedd,PA"
PECO,PECO Energy Co,"Harleysville,PA"
PECO,PECO Energy Co,"Hatboro,PA"
PECO,PECO Energy Co,"Haverford,PA"
PECO,PECO Energy Co,"Havertown,PA"
PECO,PECO Energy Co,"Holicong,PA"
PECO,PECO Energy Co,"Holmes,PA"
PECO,PECO Energy Co,"Horsham,PA"
PECO,PECO Energy Co,"Huntingdon Valley,PA"
PECO,PECO Energy Co,"Immaculata,PA"
PECO,PECO Energy Co,"Jamison,PA"
PECO,PECO Energy Co,"Jenkintown,PA"
PECO,PECO Energy Co,"Kelton,PA"
PECO,PECO Energy Co,"Kemblesville,PA"
PECO,PECO Energy Co,"Kennett Square,PA"
PECO,PECO Energy Co,"Kimberton,PA"
PECO,PECO Energy Co,"King Of Prussia,PA"
PECO,PECO Energy Co,"Kulpsville,PA"
PECO,PECO Energy Co,"Lafayette Hill,PA"
PECO,PECO Energy Co,"Lahaska,PA"
PECO,PECO Energy Co,"Landenberg,PA"
PECO,PECO Energy Co,"Langhorne,PA"
PECO,PECO Energy Co,"Lansdale,PA"
PECO,PECO Energy Co,"Lansdowne,PA"
PECO,PECO Energy Co,"Lederach,PA"
PECO,PECO Energy Co,"Lenni,PA"
PECO,PECO Energy Co,"Levittown,PA"
PECO,PECO Energy Co,"Lewisville,PA"
PECO,PECO Energy Co,"Lincoln University,PA"
PECO,PECO Energy Co,"Line Lexington,PA"
PECO,PECO Energy Co,"Lionville,PA"
PECO,PECO Energy Co,"Lumberville,PA"
PECO,PECO Energy Co,"Lyndell,PA"
PECO,PECO Energy Co,"Mainland,PA"
PECO,PECO Energy Co,"Malvern,PA"
PECO,PECO Energy Co,"Marcus Hook,PA"
PECO,PECO Energy Co,"Mechanicsville,PA"
PECO,PECO Energy Co,"Media,PA"
PECO,PECO Energy Co,"Mendenhall,PA"
PECO,PECO Energy Co,"Merion Station,PA"
PECO,PECO Energy Co,"Modena,PA"
PECO,PECO Energy Co,"Mont Clare,PA"
PECO,PECO Energy Co,"Montgomeryville,PA"
PECO,PECO Energy Co,"Morrisville,PA"
PECO,PECO Energy Co,"Morton,PA"
PECO,PECO Energy Co,"Narberth,PA"
PECO,PECO Energy Co,"New Hope,PA"
PECO,PECO Energy Co,"New London,PA"
PECO,PECO Energy Co,"Newtown Square,PA"
PECO,PECO Energy Co,"Newtown,PA"
PECO,PECO Energy Co,"Norristown,PA"
PECO,PECO Energy Co,"North Wales,PA"
PECO,PECO Energy Co,"Norwood,PA"
PECO,PECO Energy Co,"Oaks,PA"
PECO,PECO Energy Co,"Oreland,PA"
PECO,PECO Energy Co,"Oxford,PA"
PECO,PECO Energy Co,"Paoli,PA"
PECO,PECO Energy Co,"Parker Ford,PA"
PECO,PECO Energy Co,"Parkesburg,PA"
PECO,PECO Energy Co,"Penns Park,PA"
PECO,PECO Energy Co,"Philadelphia,PA"
PECO,PECO Energy Co,"Phoenixville,PA"
PECO,PECO Energy Co,"Pineville,PA"
PECO,PECO Energy Co,"Pipersville,PA"
PECO,PECO Energy Co,"Plumsteadville,PA"
PECO,PECO Energy Co,"Plymouth Meeting,PA"
PECO,PECO Energy Co,"Pocopson,PA"
PECO,PECO Energy Co,"Pomeroy,PA"
PECO,PECO Energy Co,"Pottstown,PA"
PECO,PECO Energy Co,"Prospect Park,PA"
PECO,PECO Energy Co,"Richboro,PA"
PECO,PECO Energy Co,"Ridley Park,PA"
PECO,PECO Energy Co,"Royersford,PA"
PECO,PECO Energy Co,"Rushland,PA"
PECO,PECO Energy Co,"Sadsburyville,PA"
PECO,PECO Energy Co,"Salford,PA"
PECO,PECO Energy Co,"Salfordville,PA"
PECO,PECO Energy Co,"Schwenksville,PA"
PECO,PECO Energy Co,"Sharon Hill,PA"
PECO,PECO Energy Co,"Skippack,PA"
PECO,PECO Energy Co,"Solebury,PA"
PECO,PECO Energy Co,"Southampton,PA"
PECO,PECO Energy Co,"Southeastern,PA"
PECO,PECO Energy Co,"Spring City,PA"
PECO,PECO Energy Co,"Spring House,PA"
PECO,PECO Energy Co,"Spring Mount,PA"
PECO,PECO Energy Co,"Springfield,PA"
PECO,PECO Energy Co,"Sumneytown,PA"
PECO,PECO Energy Co,"Swarthmore,PA"
PECO,PECO Energy Co,"Thorndale,PA"
PECO,PECO Energy Co,"Thornton,PA"
PECO,PECO Energy Co,"Toughkenamon,PA"
PECO,PECO Energy Co,"Tylersport,PA"
PECO,PECO Energy Co,"Unionville,PA"
PECO,PECO Energy Co,"Upper Darby,PA"
PECO,PECO Energy Co,"Uwchland,PA"
PECO,PECO Energy Co,"Valley Forge,PA"
PECO,PECO Energy Co,"Villanova,PA"
PECO,PECO Energy Co,"Wagontown,PA"
PECO,PECO Energy Co,"Wallingford,PA"
PECO,PECO Energy Co,"Warminster,PA"
PECO,PECO Energy Co,"Warrington,PA"
PECO,PECO Energy Co,"Washington Crossing,PA"
PECO,PECO Energy Co,"Wayne,PA"
PECO,PECO Energy Co,"West Chester,PA"
PECO,PECO Energy Co,"West Grove,PA"
PECO,PECO Energy Co,"West Point,PA"
PECO,PECO Energy Co,"Westtown,PA"
PECO,PECO Energy Co,"Willow Grove,PA"
PECO,PECO Energy Co,"Woodlyn,PA"
PECO,PECO Energy Co,"Worcester,PA"
PECO,PECO Energy Co,"Woxall,PA"
PECO,PECO Energy Co,"Wycombe,PA"
PECO,PECO Energy Co,"Wyncote,PA"
PECO,PECO Energy Co,"Wynnewood,PA"
PECO,PECO Energy Co,"Zieglerville,PA"
PENELEC,Pennsylvania Electric Co,"Acosta,PA"
PENELEC,Pennsylvania Electric Co,"Addison,PA"
PENELEC,Pennsylvania Electric Co,"Alba,PA"
PENELEC,Pennsylvania Electric Co,"Albion,PA"
PENELEC,Pennsylvania Electric Co,"Alexandria,PA"
PENELEC,Pennsylvania Electric Co,"Allensville,PA"
PENELEC,Pennsylvania Electric Co,"Allport,PA"
PENELEC,Pennsylvania Electric Co,"Altoona,PA"
PENELEC,Pennsylvania Electric Co,"Alum Bank,PA"
PENELEC,Pennsylvania Electric Co,"Alverda,PA"
PENELEC,Pennsylvania Electric Co,"Amberson,PA"
PENELEC,Pennsylvania Electric Co,"Anita,PA"
PENELEC,Pennsylvania Electric Co,"Arcadia,PA"
PENELEC,Pennsylvania Electric Co,"Armagh,PA"
PENELEC,Pennsylvania Electric Co,"Arnot,PA"
PENELEC,Pennsylvania Electric Co,"Ashville,PA"
PENELEC,Pennsylvania Electric Co,"Athens,PA"
PENELEC,Pennsylvania Electric Co,"Aultman,PA"
PENELEC,Pennsylvania Electric Co,"Bear Lake,PA"
PENELEC,Pennsylvania Electric Co,"Beaverdale,PA"
PENELEC,Pennsylvania Electric Co,"Beccaria,PA"
PENELEC,Pennsylvania Electric Co,"Bedford,PA"
PENELEC,Pennsylvania Electric Co,"Belleville,PA"
PENELEC,Pennsylvania Electric Co,"Bellwood,PA"
PENELEC,Pennsylvania Electric Co,"Belsano,PA"
PENELEC,Pennsylvania Electric Co,"Berlin,PA"
PENELEC,Pennsylvania Electric Co,"Beyer,PA"
PENELEC,Pennsylvania Electric Co,"Big Run,PA"
PENELEC,Pennsylvania Electric Co,"Bigler,PA"
PENELEC,Pennsylvania Electric Co,"Black Lick,PA"
PENELEC,Pennsylvania Electric Co,"Blain,PA"
PENELEC,Pennsylvania Electric Co,"Blairs Mills,PA"
PENELEC,Pennsylvania Electric Co,"Blairsville,PA"
PENELEC,Pennsylvania Electric Co,"Blandburg,PA"
PENELEC,Pennsylvania Electric Co,"Blossburg,PA"
PENELEC,Pennsylvania Electric Co,"Boswell,PA"
PENELEC,Pennsylvania Electric Co,"Boynton,PA"
PENELEC,Pennsylvania Electric Co,"Brackney,PA"
PENELEC,Pennsylvania Electric Co,"Bradford,PA"
PENELEC,Pennsylvania Electric Co,"Breezewood,PA"
PENELEC,Pennsylvania Electric Co,"Brisbin,PA"
PENELEC,Pennsylvania Electric Co,"Broad Top,PA"
PENELEC,Pennsylvania Electric Co,"Brockway,PA"
PENELEC,Pennsylvania Electric Co,"Brooklyn,PA"
PENELEC,Pennsylvania Electric Co,"Brookville,PA"
PENELEC,Pennsylvania Electric Co,"Brush Valley,PA"
PENELEC,Pennsylvania Electric Co,"Burlington,PA"
PENELEC,Pennsylvania Electric Co,"Burnham,PA"
PENELEC,Pennsylvania Electric Co,"Burnside,PA"
PENELEC,Pennsylvania Electric Co,"Cairnbrook,PA"
PENELEC,Pennsylvania Electric Co,"Callensburg,PA"
PENELEC,Pennsylvania Electric Co,"Calvin,PA"
PENELEC,Pennsylvania Electric Co,"Cambridge Springs,PA"
PENELEC,Pennsylvania Electric Co,"Camptown,PA"
PENELEC,Pennsylvania Electric Co,"Canton,PA"
PENELEC,Pennsylvania Electric Co,"Carrolltown,PA"
PENELEC,Pennsylvania Electric Co,"Cassandra,PA"
PENELEC,Pennsylvania Electric Co,"Cassville,PA"
PENELEC,Pennsylvania Electric Co,"Centerville,PA"
PENELEC,Pennsylvania Electric Co,"Central City,PA"
PENELEC,Pennsylvania Electric Co,"Chambersville,PA"
PENELEC,Pennsylvania Electric Co,"Champion,PA"
PENELEC,Pennsylvania Electric Co,"Chandlers Valley,PA"
PENELEC,Pennsylvania Electric Co,"Chemung,NY"
PENELEC,Pennsylvania Electric Co,"Cherry Tree,PA"
PENELEC,Pennsylvania Electric Co,"Chest Springs,PA"
PENELEC,Pennsylvania Electric Co,"Clarence,PA"
PENELEC,Pennsylvania Electric Co,"Clarendon,PA"
PENELEC,Pennsylvania Electric Co,"Clarington,PA"
PENELEC,Pennsylvania Electric Co,"Clarksburg,PA"
PENELEC,Pennsylvania Electric Co,"Claysburg,PA"
PENELEC,Pennsylvania Electric Co,"Clearfield,PA"
PENELEC,Pennsylvania Electric Co,"Clintonville,PA"
PENELEC,Pennsylvania Electric Co,"Clune,PA"
PENELEC,Pennsylvania Electric Co,"Clymer,PA"
PENELEC,Pennsylvania Electric Co,"Coalport,PA"
PENELEC,Pennsylvania Electric Co,"Cochranton,PA"
PENELEC,Pennsylvania Electric Co,"Columbia Cross Roads,PA"
PENELEC,Pennsylvania Electric Co,"Columbus,PA"
PENELEC,Pennsylvania Electric Co,"Colver,PA"
PENELEC,Pennsylvania Electric Co,"Commodore,PA"
PENELEC,Pennsylvania Electric Co,"Concord,PA"
PENELEC,Pennsylvania Electric Co,"Confluence,PA"
PENELEC,Pennsylvania Electric Co,"Conneautville,PA"
PENELEC,Pennsylvania Electric Co,"Cooksburg,PA"
PENELEC,Pennsylvania Electric Co,"Coolspring,PA"
PENELEC,Pennsylvania Electric Co,"Cooperstown,PA"
PENELEC,Pennsylvania Electric Co,"Coral,PA"
PENELEC,Pennsylvania Electric Co,"Corry,PA"
PENELEC,Pennsylvania Electric Co,"Coupon,PA"
PENELEC,Pennsylvania Electric Co,"Covington,PA"
PENELEC,Pennsylvania Electric Co,"Cranberry,PA"
PENELEC,Pennsylvania Electric Co,"Cranesville,PA"
PENELEC,Pennsylvania Electric Co,"Creekside,PA"
PENELEC,Pennsylvania Electric Co,"Cresson,PA"
PENELEC,Pennsylvania Electric Co,"Crown,PA"
PENELEC,Pennsylvania Electric Co,"Curryville,PA"
PENELEC,Pennsylvania Electric Co,"Curwensville,PA"
PENELEC,Pennsylvania Electric Co,"Custer City,PA"
PENELEC,Pennsylvania Electric Co,"Cyclone,PA"
PENELEC,Pennsylvania Electric Co,"Davidsville,PA"
PENELEC,Pennsylvania Electric Co,"De Lancey,PA"
PENELEC,Pennsylvania Electric Co,"Defiance,PA"
PENELEC,Pennsylvania Electric Co,"Derrick City,PA"
PENELEC,Pennsylvania Electric Co,"Dilltown,PA"
PENELEC,Pennsylvania Electric Co,"Dimock,PA"
PENELEC,Pennsylvania Electric Co,"Dixonville,PA"
PENELEC,Pennsylvania Electric Co,"Doylesburg,PA"
PENELEC,Pennsylvania Electric Co,"Drifting,PA"
PENELEC,Pennsylvania Electric Co,"Dry Run,PA"
PENELEC,Pennsylvania Electric Co,"Du Bois,PA"
PENELEC,Pennsylvania Electric Co,"Dudley,PA"
PENELEC,Pennsylvania Electric Co,"Duke Center,PA"
PENELEC,Pennsylvania Electric Co,"Duncansville,PA"
PENELEC,Pennsylvania Electric Co,"Dunlo,PA"
PENELEC,Pennsylvania Electric Co,"Dushore,PA"
PENELEC,Pennsylvania Electric Co,"Dysart,PA"
PENELEC,Pennsylvania Electric Co,"Eagles Mere,PA"
PENELEC,Pennsylvania Electric Co,"East Freedom,PA"
PENELEC,Pennsylvania Electric Co,"East Hickory,PA"
PENELEC,Pennsylvania Electric Co,"East Smethport,PA"
PENELEC,Pennsylvania Electric Co,"East Smithfield,PA"
PENELEC,Pennsylvania Electric Co,"East Springfield,PA"
PENELEC,Pennsylvania Electric Co,"East Waterford,PA"
PENELEC,Pennsylvania Electric Co,"Ebensburg,PA"
PENELEC,Pennsylvania Electric Co,"Edinboro,PA"
PENELEC,Pennsylvania Electric Co,"Eldred,PA"
PENELEC,Pennsylvania Electric Co,"Elgin,PA"
PENELEC,Pennsylvania Electric Co,"Elkland,PA"
PENELEC,Pennsylvania Electric Co,"Elmora,PA"
PENELEC,Pennsylvania Electric Co,"Elton,PA"
PENELEC,Pennsylvania Electric Co,"Emeigh,PA"
PENELEC,Pennsylvania Electric Co,"Emlenton,PA"
PENELEC,Pennsylvania Electric Co,"Endeavor,PA"
PENELEC,Pennsylvania Electric Co,"Entriken,PA"
PENELEC,Pennsylvania Electric Co,"Equinunk,PA"
PENELEC,Pennsylvania Electric Co,"Erie,PA"
PENELEC,Pennsylvania Electric Co,"Ernest,PA"
PENELEC,Pennsylvania Electric Co,"Everett,PA"
PENELEC,Pennsylvania Electric Co,"Fairhope,PA"
PENELEC,Pennsylvania Electric Co,"Fairview,PA"
PENELEC,Pennsylvania Electric Co,"Fallentimber,PA"
PENELEC,Pennsylvania Electric Co,"Falls Creek,PA"
PENELEC,Pennsylvania Electric Co,"Falls,PA"
PENELEC,Pennsylvania Electric Co,"Fannettsburg,PA"
PENELEC,Pennsylvania Electric Co,"Fisher,PA"
PENELEC,Pennsylvania Electric Co,"Fishertown,PA"
PENELEC,Pennsylvania Electric Co,"Flinton,PA"
PENELEC,Pennsylvania Electric Co,"Forksville,PA"
PENELEC,Pennsylvania Electric Co,"Fort Hill,PA"
PENELEC,Pennsylvania Electric Co,"Fort Loudon,PA"
PENELEC,Pennsylvania Electric Co,"Foxburg,PA"
PENELEC,Pennsylvania Electric Co,"Franklin,PA"
PENELEC,Pennsylvania Electric Co,"Frenchville,PA"
PENELEC,Pennsylvania Electric Co,"Friedens,PA"
PENELEC,Pennsylvania Electric Co,"Friendsville,PA"
PENELEC,Pennsylvania Electric Co,"Fryburg,PA"
PENELEC,Pennsylvania Electric Co,"Gaines,PA"
PENELEC,Pennsylvania Electric Co,"Galeton,PA"
PENELEC,Pennsylvania Electric Co,"Gallitzin,PA"
PENELEC,Pennsylvania Electric Co,"Garland,PA"
PENELEC,Pennsylvania Electric Co,"Garrett,PA"
PENELEC,Pennsylvania Electric Co,"Genesee,PA"
PENELEC,Pennsylvania Electric Co,"Gibson,PA"
PENELEC,Pennsylvania Electric Co,"Gifford,PA"
PENELEC,Pennsylvania Electric Co,"Gillett,PA"
